customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,country,property_valuation
4143,Christie,Anders,Male,38,1969-10-02,VP Marketing,Retail,Mass Customer,No,16,53,48 Ludington Plaza,2153,NSW,Australia,10
4144,Agnella,Capener,Female,58,1969-05-21,Teacher,Health,High Net Worth,No,19,53,49185 Derek Circle,3977,VIC,Australia,6
4145,Bernardine,Delmonti,Female,39,1971-03-31,Programmer Analyst II,Property,Mass Customer,No,17,52,0721 Meadow Ridge Pass,2540,NSW,Australia,8
4146,Daisy,Spowart,Female,60,1967-12-18,Staff Accountant I,Health,Affluent Customer,Yes,4,55,115 Westridge Road,4570,QLD,Australia,3
4147,Denys,Minshall,Female,30,1961-12-26,Environmental Tech,Manufacturing,Affluent Customer,Yes,14,61,7 Myrtle Lane,2324,NSW,Australia,8
4148,Archibald,Blessed,Male,61,1969-02-10,VP Sales,Financial Services,Mass Customer,Yes,18,54,7795 Memorial Drive,2016,NSW,Australia,11
4149,Feodor,Englishby,Male,54,1961-08-14,Account Coordinator,Health,Mass Customer,No,11,61,24695 Boyd Road,3201,VIC,Australia,5
4150,Skippie,Yearsley,Male,6,1956-09-04,Compensation Analyst,Financial Services,Mass Customer,No,9,66,95306 John Wall Avenue,4350,QLD,Australia,5
4151,Bill,Bill,Female,74,1963-04-24,Human Resources Assistant II,Property,Mass Customer,Yes,19,60,6704 Pine View Lane,2170,NSW,Australia,9
4152,Tessa,Friese,Female,89,1976-10-24,Health Coach II,Financial Services,Mass Customer,No,21,46,98158 Alpine Point,4212,QLD,Australia,9
4153,Roseanne,Caruth,Female,16,1957-05-25,Programmer Analyst III,Health,Mass Customer,No,7,65,33652 Lyons Alley,2763,NSW,Australia,9
4154,Tedra,Goodbanne,Female,4,1978-01-15,Senior Quality Engineer,Financial Services,Mass Customer,Yes,6,45,8 Debs Road,3934,VIC,Australia,9
4155,Roberto,Harme,Male,27,1951-06-11,Environmental Tech,Manufacturing,High Net Worth,No,10,71,101 Starling Pass,2564,NSW,Australia,9
4156,Nichole,Leisman,Male,37,1986-08-07,Geologist III,Property,Affluent Customer,No,4,36,35151 Bunker Hill Crossing,2068,NSW,Australia,12
4157,Amil,Ennor,Female,23,1995-08-04,Health Coach II,Health,Mass Customer,Yes,10,27,2093 Amoth Pass,3109,VIC,Australia,11
4158,Shawna,Hinrichsen,Female,60,1969-08-27,Assistant Professor,Manufacturing,Affluent Customer,Yes,9,53,57343 Eagan Avenue,2326,NSW,Australia,2
4159,Fonsie,Levane,Male,96,1951-07-10,Account Representative III,Manufacturing,High Net Worth,Yes,19,71,83 Armistice Terrace,4011,QLD,Australia,3
4160,Emilie,Brody,Female,3,1979-05-22,Director of Sales,Health,Mass Customer,Yes,3,43,5388 Burrows Alley,2073,NSW,Australia,11
4161,Robert,Corkill,Male,55,1976-03-12,Clinical Specialist,Health,Mass Customer,No,4,47,5612 Toban Point,2227,NSW,Australia,10
4162,Elvira,Kurten,Female,65,1973-03-18,Assistant Professor,Financial Services,High Net Worth,No,12,50,65 Ridge Oak Court,2471,NSW,Australia,3
4163,Juliana,Mitchenson,Female,55,1989-01-05,Environmental Tech,Manufacturing,Mass Customer,Yes,8,34,74 Russell Terrace,4350,QLD,Australia,4
4164,Regine,Bownes,Female,99,1952-07-01,Senior Developer,Retail,Affluent Customer,No,15,70,255 Loeprich Lane,3752,VIC,Australia,9
4165,Abner,Fraschetti,Male,33,1986-01-23,Staff Scientist,Argiculture,Affluent Customer,No,13,37,67 Northport Avenue,3805,VIC,Australia,7
4166,Sawyer,Sponton,Male,36,1956-02-22,Help Desk Technician,Property,Mass Customer,Yes,10,67,5 Golf Terrace,2126,NSW,Australia,11
4167,Feodor,Vickers,Male,60,1989-11-18,VP Quality Control,Financial Services,Mass Customer,Yes,4,33,40809 Truax Way,2209,NSW,Australia,6
4168,Paten,Cayet,Male,56,1995-02-19,Assistant Manager,Manufacturing,Affluent Customer,Yes,16,28,1398 Burning Wood Way,3850,VIC,Australia,1
4169,Loria,Tappington,Female,72,1955-09-06,Research Assistant IV,Property,Mass Customer,No,5,67,3920 Swallow Junction,3038,VIC,Australia,8
4170,Tanya,Kiefer,Female,54,1992-07-05,Speech Pathologist,Telecommunications,High Net Worth,No,7,30,4 Warner Park,2146,NSW,Australia,9
4171,Devonne,Alderwick,Female,79,1939-01-29,Research Associate,Health,High Net Worth,Yes,9,84,534 Lien Lane,3122,VIC,Australia,7
4172,Omero,McDonand,Male,51,1952-04-01,Software Consultant,Manufacturing,Mass Customer,No,16,71,48 Shoshone Park,2066,NSW,Australia,9
4173,Iain,Haversham,Male,92,1950-12-26,Sales Representative,Retail,Mass Customer,Yes,13,72,170 Briar Crest Place,2120,NSW,Australia,10
4174,Keriann,Newham,Female,71,1975-03-26,Assistant Manager,Financial Services,Mass Customer,No,5,48,0193 Northland Street,4179,QLD,Australia,9
4175,Conroy,Rappaport,Male,39,1965-01-08,Assistant Manager,Health,High Net Worth,No,9,58,5219 Pearson Drive,2148,NSW,Australia,9
4176,Dorian,Rustman,Male,78,1974-12-09,Junior Executive,Manufacturing,Mass Customer,No,18,48,6156 Summit Center,4352,QLD,Australia,7
4177,Quillan,Guinane,Male,36,1946-03-24,Community Outreach Specialist,Financial Services,High Net Worth,Yes,21,77,803 Badeau Point,2177,NSW,Australia,8
4178,Harlin,Mazin,Male,34,1974-03-25,Computer Systems Analyst I,Manufacturing,Mass Customer,Yes,13,49,735 Westridge Road,2454,NSW,Australia,7
4179,Eustacia,Dornan,Female,68,1985-09-02,Account Representative IV,Property,Mass Customer,No,5,37,1190 Hanson Street,3806,VIC,Australia,9
4180,Maury,Galego,Male,65,1992-07-27,Social Worker,Health,High Net Worth,Yes,3,30,370 Division Junction,3032,VIC,Australia,10
4181,Reggie,Kernar,Female,26,1971-11-28,Senior Editor,Financial Services,High Net Worth,No,17,51,90 Northport Hill,2228,NSW,Australia,10
4182,Brigitte,Whellams,Female,67,1973-05-09,Payment Adjustment Coordinator,Retail,Mass Customer,Yes,17,50,77785 Veith Lane,2766,NSW,Australia,8
4183,Kinna,Kollasch,Female,7,1986-11-09,Safety Technician I,Property,High Net Worth,No,9,36,232 Knutson Park,4060,QLD,Australia,10
4184,Maurizio,Comi,Male,74,1996-05-30,VP Product Management,IT,Affluent Customer,No,10,26,25805 Eagan Place,2766,NSW,Australia,9
4185,Elbertina,Fendley,Female,32,1992-03-27,Physical Therapy Assistant,Property,Affluent Customer,No,8,31,743 Debra Court,2117,NSW,Australia,11
4186,Franklin,Wohler,Male,55,1938-10-16,Clinical Specialist,Health,Mass Customer,Yes,7,84,6966 Delladonna Street,2250,NSW,Australia,8
4187,Allyson,Petchell,Female,16,1970-03-19,Human Resources Manager,Telecommunications,High Net Worth,No,10,53,98221 Pennsylvania Place,2170,NSW,Australia,8
4188,Ermentrude,Heindle,Female,47,1969-08-02,GIS Technical Architect,Argiculture,Mass Customer,No,7,53,307 Knutson Center,2226,NSW,Australia,10
4189,Alanna,Lerway,Female,26,1944-01-05,Dental Hygienist,Health,Mass Customer,Yes,11,79,593 Alpine Drive,3195,VIC,Australia,12
4190,Vincent,Jopke,Male,6,1972-03-10,Analog Circuit Design manager,Property,Affluent Customer,No,16,51,45788 Stang Plaza,3687,VIC,Australia,3
4191,Mandie,Jeffryes,Female,60,1981-02-16,Business Systems Development Analyst,Retail,High Net Worth,No,7,42,96515 Di Loreto Pass,4109,QLD,Australia,9
4192,Collete,Dory,Female,66,1990-01-09,Information Systems Manager,Telecommunications,High Net Worth,No,2,33,8625 Dakota Plaza,2210,NSW,Australia,9
4193,Leonid,Dorricott,Male,44,1993-11-18,Environmental Tech,Manufacturing,Affluent Customer,No,3,29,02 Hoffman Road,2448,NSW,Australia,3
4194,Charlena,Berney,Female,55,1966-01-02,Geological Engineer,Manufacturing,High Net Worth,Yes,12,57,496 Logan Center,4207,QLD,Australia,4
4195,Engracia,Dobbs,Female,84,1959-04-19,Dental Hygienist,Health,Mass Customer,No,15,64,72 Eliot Place,2250,NSW,Australia,8
4196,Glyn,Glyn,Male,47,1945-02-13,General Manager,Manufacturing,Affluent Customer,Yes,21,78,67 Bluejay Plaza,2300,NSW,Australia,9
4197,Rosemonde,Cartwight,Female,44,1952-10-20,Analyst Programmer,Retail,Mass Customer,Yes,7,70,518 Paget Hill,4605,QLD,Australia,1
4198,Alano,Satchel,Male,2,1998-11-26,Recruiting Manager,Argiculture,Mass Customer,No,2,24,87107 Shelley Crossing,2429,NSW,Australia,7
4199,Corrine,Baribal,Female,19,1948-10-12,Senior Sales Associate,Argiculture,Affluent Customer,Yes,12,74,3 Mallory Circle,2170,NSW,Australia,8
4200,Benoit,Harniman,Male,31,1976-08-27,Research Assistant II,Telecommunications,Affluent Customer,No,9,46,1582 Bashford Drive,4018,QLD,Australia,7
4201,Jenelle,Fearnill,Female,12,1958-01-03,Social Worker,Health,High Net Worth,No,19,65,06 Old Gate Park,2144,NSW,Australia,9
4202,Tannie,Gambrell,Male,92,1967-05-25,Financial Analyst,Financial Services,Affluent Customer,No,4,55,49 Surrey Point,4710,QLD,Australia,4
4203,Mick,Macewan,Male,32,1967-12-12,Senior Cost Accountant,Financial Services,Mass Customer,No,16,55,59254 Northland Alley,2032,NSW,Australia,10
4204,Abbie,Oldman,Male,82,1983-11-26,Social Worker,Health,High Net Worth,Yes,5,39,4 North Drive,2168,NSW,Australia,8
4205,Tabbie,Curner,Male,12,1997-03-13,Chief Design Engineer,Retail,Mass Customer,No,6,26,89 Parkside Street,3021,VIC,Australia,6
4206,Shane,Killen,Male,28,1956-10-16,Account Executive,Entertainment,High Net Worth,No,10,66,7 Hazelcrest Place,2165,NSW,Australia,8
4207,Roberta,Goodale,Female,9,1947-02-28,Information Systems Manager,Property,Mass Customer,Yes,22,76,013 David Junction,4211,QLD,Australia,7
4208,Kippy,Barabisch,Male,11,2000-04-07,Legal Assistant,Manufacturing,Mass Customer,No,4,23,840 Graceland Street,2125,NSW,Australia,11
4209,Rosalinde,Cubuzzi,Female,50,1997-09-04,Business Systems Development Analyst,Retail,Mass Customer,No,5,25,6 Lotheville Trail,2444,NSW,Australia,7
4210,Cami,Barnbrook,Female,8,1963-01-01,Occupational Therapist,Health,Affluent Customer,Yes,18,60,890 Truax Lane,4285,QLD,Australia,2
4211,Dorian,Stollen,Male,78,1980-02-16,Statistician I,Financial Services,Mass Customer,Yes,18,43,72922 Cambridge Terrace,2026,NSW,Australia,11
4212,Hunfredo,Hayball,Male,7,1994-04-15,VP Product Management,IT,Affluent Customer,No,3,29,60461 Esch Avenue,2227,NSW,Australia,8
4213,Giorgi,O'Shirine,Male,68,1981-06-20,Payment Adjustment Coordinator,Retail,Mass Customer,Yes,15,41,6 Novick Alley,3934,VIC,Australia,8
4214,Kort,Disley,Male,66,1979-02-05,Technical Writer,Health,Mass Customer,Yes,7,44,76 Donald Trail,2160,NSW,Australia,9
4215,Tobiah,Heinsius,Male,66,2000-01-25,Chief Design Engineer,Health,High Net Worth,No,9,23,3630 Dawn Crossing,2446,NSW,Australia,8
4216,Wallace,Newart,Male,91,1977-12-06,VP Product Management,IT,Mass Customer,No,17,45,29007 Dapin Street,4650,QLD,Australia,1
4217,Hersh,Stubbert,Male,0,2000-06-25,Technical Writer,Manufacturing,Mass Customer,Yes,15,22,68 Fairfield Street,4115,QLD,Australia,8
4218,Wyn,Saynor,Male,54,1964-06-22,Cost Accountant,Financial Services,High Net Worth,No,8,58,5 Briar Crest Road,2099,NSW,Australia,9
4219,Maribeth,Stivani,Female,46,1954-11-13,Associate Professor,Financial Services,Mass Customer,No,7,68,945 Bobwhite Court,2430,NSW,Australia,8
4220,Abigale,Sives,Female,48,1963-12-13,VP Marketing,Health,Affluent Customer,Yes,14,59,2 Glendale Center,4207,QLD,Australia,4
4221,Gothart,Artus,Male,52,1978-05-31,Health Coach IV,Health,Mass Customer,Yes,14,44,21824 Northridge Alley,2117,NSW,Australia,10
4222,Danny,Bodle,Male,50,1943-09-24,Statistician I,Manufacturing,Mass Customer,Yes,18,79,68 Anthes Park,2007,NSW,Australia,9
4223,Vittorio,Boxen,Male,94,1965-08-15,Mechanical Systems Engineer,Telecommunications,Mass Customer,No,14,57,3 Anthes Court,2148,NSW,Australia,9
4224,Deborah,Petrovsky,Female,53,1943-07-14,Teacher,Property,Mass Customer,No,16,79,036 Redwing Street,2011,NSW,Australia,7
4225,Agace,Hedge,Female,25,1997-07-23,Media Manager II,Retail,Mass Customer,Yes,13,25,92 Petterle Place,3429,VIC,Australia,8
4226,Rolland,Esmead,Male,41,1940-07-13,Health Coach IV,Health,Affluent Customer,No,8,82,72008 7th Avenue,2200,NSW,Australia,8
4227,Latrena,Walklate,Female,97,1943-10-05,Mechanical Systems Engineer,Telecommunications,High Net Worth,Yes,13,79,87 Sheridan Junction,2281,NSW,Australia,8
4228,Mariquilla,Springthorpe,Female,30,1939-04-04,Director of Sales,Health,Mass Customer,Yes,8,84,811 Melrose Park,2224,NSW,Australia,10
4229,Leticia,Danovich,Female,84,1941-10-02,Design Engineer,Entertainment,Mass Customer,Yes,15,81,2 Logan Avenue,4307,QLD,Australia,1
4230,Harman,Lynds,Male,4,1961-05-27,Professor,Manufacturing,Mass Customer,Yes,5,61,538 Gina Way,4105,QLD,Australia,8
4231,Farra,Matyushkin,Female,18,1974-01-24,VP Quality Control,Manufacturing,High Net Worth,Yes,9,49,52761 Portage Crossing,3170,VIC,Australia,9
4232,Robenia,Monks,Female,94,1959-05-08,Nurse Practicioner,Manufacturing,Mass Customer,No,5,64,8 Fieldstone Street,4065,QLD,Australia,9
4233,Roman,Eastwood,Male,57,1969-09-21,Associate Professor,Manufacturing,Affluent Customer,Yes,16,53,8957 Anhalt Alley,3004,VIC,Australia,4
4234,Solomon,Bruck,Male,29,1957-11-15,Junior Executive,Health,Mass Customer,No,12,65,5 High Crossing Junction,4556,QLD,Australia,8
4235,Katharine,Redbourn,Female,8,1967-09-11,Recruiter,Manufacturing,Affluent Customer,Yes,4,55,178 Waxwing Trail,3134,VIC,Australia,10
4236,Cammy,Stoneham,Female,74,1963-05-02,Business Systems Development Analyst,Financial Services,High Net Worth,No,14,60,8648 Green Alley,4680,QLD,Australia,3
4237,Ellsworth,Andrieux,Male,49,1971-04-26,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,10,52,08912 Carberry Place,4036,QLD,Australia,7
4238,Federico,Leuty,Male,59,1978-12-11,Product Engineer,Property,High Net Worth,Yes,11,44,720 Menomonie Crossing,2380,NSW,Australia,4
4239,Ferdy,Hornung,Male,57,1974-05-14,Analog Circuit Design manager,Entertainment,High Net Worth,No,18,49,0686 Hallows Trail,4506,QLD,Australia,3
4240,Sunny,Christescu,Female,90,1975-03-12,Cost Accountant,Financial Services,Mass Customer,No,11,48,6668 Blue Bill Park Plaza,2209,NSW,Australia,10
4241,Shadow,Yakutin,Male,85,1967-02-03,Software Test Engineer IV,Health,Affluent Customer,Yes,6,56,06 Dwight Park,4119,QLD,Australia,2
4242,Sharai,Priddie,Female,13,1961-01-16,Sales Representative,Retail,Mass Customer,No,9,62,5202 Crowley Place,2145,NSW,Australia,9
4243,Celeste,Fretson,Female,91,1980-09-16,Product Engineer,IT,Mass Customer,No,9,42,14709 Portage Avenue,2166,NSW,Australia,9
4244,Lea,Ilyinski,Female,75,1997-09-25,Structural Analysis Engineer,Financial Services,High Net Worth,No,12,25,895 Glendale Park,2026,NSW,Australia,12
4245,Dyann,Olechnowicz,Female,17,1939-07-17,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16,83,0474 Bowman Hill,3031,VIC,Australia,10
4246,Delly,Sunman,Female,49,1959-04-11,Account Coordinator,Retail,Mass Customer,No,15,64,652 Fuller Terrace,3206,VIC,Australia,12
4247,Malvin,Ryhorovich,Male,37,1962-03-03,Quality Control Specialist,Manufacturing,Mass Customer,No,5,61,5356 Sugar Plaza,4818,QLD,Australia,3
4248,Tanya,Hamberston,Female,45,2000-09-25,Product Engineer,IT,Mass Customer,Yes,9,22,7 Schiller Point,4113,QLD,Australia,6
4249,Kaela,Romaines,Female,41,1971-11-27,Geological Engineer,Manufacturing,High Net Worth,No,19,51,9193 Prairieview Drive,2155,NSW,Australia,10
4250,Evonne,Bembridge,Female,9,1969-07-06,Recruiting Manager,Retail,Mass Customer,Yes,14,53,13272 Basil Avenue,3103,VIC,Australia,9
4251,Shannen,Lewin,Female,21,1991-06-07,Analog Circuit Design manager,Argiculture,High Net Worth,No,6,31,29 Aberg Crossing,4210,QLD,Australia,6
4252,Bogey,Attew,Male,88,1992-11-18,Software Engineer II,IT,Mass Customer,Yes,10,30,4 Monterey Road,4165,QLD,Australia,9
4253,Zondra,Ringham,Female,36,1948-01-13,Cost Accountant,Financial Services,Mass Customer,Yes,7,75,416 Lighthouse Bay Lane,4510,QLD,Australia,5
4254,Barnebas,Apfel,Male,57,1996-02-19,Account Executive,Manufacturing,Affluent Customer,Yes,2,27,05475 Elgar Place,4000,QLD,Australia,6
4255,Gerri,Schimann,Female,81,1969-11-17,Desktop Support Technician,Property,Mass Customer,Yes,18,53,47 Kim Terrace,2566,NSW,Australia,8
4256,Antonietta,Egle,Female,82,1973-09-25,Actuary,Financial Services,Mass Customer,No,7,49,590 Hagan Parkway,3805,VIC,Australia,7
4257,Raff,Waycott,Male,70,1951-12-16,Engineer IV,Manufacturing,Affluent Customer,Yes,14,71,94694 Eagle Crest Terrace,3977,VIC,Australia,7
4258,Lark,Gonet,Female,89,1972-01-17,Database Administrator II,Health,High Net Worth,No,8,51,261 Orin Center,2763,NSW,Australia,8
4259,Cletis,Longley,Male,84,1996-07-01,Chemical Engineer,Manufacturing,High Net Worth,Yes,1,26,667 Waxwing Plaza,3199,VIC,Australia,7
4260,Bartram,Di Lucia,Male,70,1961-01-03,Analog Circuit Design manager,Argiculture,Mass Customer,Yes,5,62,83509 Delaware Street,2480,NSW,Australia,3
4261,Theresa,Cowper,Female,99,1976-08-24,Accountant III,Manufacturing,Mass Customer,No,3,46,88 Mifflin Pass,2529,NSW,Australia,10
4262,Philbert,Raraty,Male,48,1956-06-28,Executive Secretary,Manufacturing,Mass Customer,No,6,66,10 Dexter Park,2177,NSW,Australia,9
4263,Egon,Ortells,Male,35,1976-06-11,Structural Engineer,Manufacturing,Affluent Customer,No,13,46,3 Sundown Hill,2168,NSW,Australia,9
4264,Dahlia,Shovlar,Female,90,1966-03-07,Environmental Specialist,Manufacturing,Affluent Customer,Yes,7,57,655 Glendale Trail,3976,VIC,Australia,3
4265,Timi,Duny,Female,70,1953-03-12,Office Assistant II,Telecommunications,High Net Worth,No,6,70,39192 Glendale Alley,2092,NSW,Australia,12
4266,Dominick,Asher,Male,50,1962-10-06,Research Associate,Health,Affluent Customer,Yes,5,60,7307 Lake View Crossing,3804,VIC,Australia,9
4267,Raye,Roo,Female,64,1976-03-07,Database Administrator I,Financial Services,Mass Customer,Yes,16,47,1199 Express Plaza,3046,VIC,Australia,9
4268,Becka,Hacon,Female,81,1965-07-03,General Manager,Financial Services,Affluent Customer,No,17,57,1 Namekagon Point,3791,VIC,Australia,9
4269,Cirillo,Frossell,Male,7,1968-10-14,Graphic Designer,Manufacturing,Mass Customer,No,6,54,602 Meadow Vale Lane,2111,NSW,Australia,12
4270,Verla,Dumingos,Female,26,1971-09-18,Design Engineer,Telecommunications,Mass Customer,Yes,10,51,6784 Spohn Alley,3021,VIC,Australia,8
4271,Sherrie,Godleman,Female,37,1978-04-02,Associate Professor,Manufacturing,Mass Customer,No,19,45,67 Shelley Crossing,3350,VIC,Australia,2
4272,Dexter,Shutle,Male,81,1959-01-05,Quality Control Specialist,Manufacturing,Mass Customer,No,17,64,07 Dayton Court,4005,QLD,Australia,7
4273,Konstanze,Hovie,Female,88,1967-01-09,Pharmacist,Health,Mass Customer,No,11,56,351 Sunfield Lane,4370,QLD,Australia,7
4274,Bink,Bentje,Male,3,1957-03-23,Payment Adjustment Coordinator,Financial Services,High Net Worth,Yes,19,66,8427 Moulton Place,2680,NSW,Australia,3
4275,Taber,Szymon,Male,70,1947-04-22,Senior Sales Associate,Argiculture,Affluent Customer,No,13,76,984 Del Sol Junction,4659,QLD,Australia,8
4276,Debbi,Dannatt,Female,2,1958-12-28,Technical Writer,Manufacturing,Affluent Customer,No,6,64,3 Pepper Wood Hill,4218,QLD,Australia,10
4277,Giana,Staresmeare,Female,96,1976-04-20,Account Representative IV,Retail,Affluent Customer,Yes,9,47,8737 Scoville Center,2770,NSW,Australia,7
4278,Morton,Petkens,Male,50,1990-11-13,Account Coordinator,Manufacturing,High Net Worth,Yes,10,32,385 Montana Place,3012,VIC,Australia,1
4279,Paquito,Atwood,Male,15,1972-07-30,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,9,50,2 Magdeline Street,3199,VIC,Australia,8
4280,Dimitri,Tribbeck,Male,89,1958-12-07,Chief Design Engineer,Health,Affluent Customer,No,20,64,93235 Hoard Trail,3165,VIC,Australia,6
4281,Shelli,Bartholomaus,Female,88,1963-05-11,Associate Professor,Health,Mass Customer,Yes,6,60,356 Carberry Avenue,3082,VIC,Australia,7
4282,Kermit,Lebond,Male,36,1980-02-01,Financial Advisor,Financial Services,Mass Customer,No,4,43,71 Ludington Center,4208,QLD,Australia,8
4283,Biddie,Gorce,Female,68,1988-01-30,Senior Financial Analyst,Financial Services,Mass Customer,Yes,5,35,2116 Continental Terrace,2795,NSW,Australia,7
4284,Rupert,Marrow,Male,73,1970-08-08,Desktop Support Technician,Property,High Net Worth,No,19,52,2 7th Way,2760,NSW,Australia,8
4285,Geoff,Sitford,Male,97,1965-02-27,Account Executive,Financial Services,Mass Customer,Yes,4,58,7 Elgar Road,2148,NSW,Australia,8
4286,Ange,Chitham,Female,91,1991-02-14,Senior Sales Associate,Argiculture,Mass Customer,No,10,32,00003 Hoffman Pass,2560,NSW,Australia,8
4287,Tiphanie,Blackader,Female,59,1947-10-08,Physical Therapy Assistant,Retail,Mass Customer,No,17,75,71 Stone Corner Avenue,2007,NSW,Australia,11
4288,Zollie,Crinidge,Male,39,1988-01-10,Systems Administrator I,Retail,Mass Customer,Yes,10,35,0 Esker Avenue,4019,QLD,Australia,5
4289,Daisy,Pollen,Female,97,1993-08-09,Cost Accountant,Financial Services,Mass Customer,No,7,29,61825 Debs Terrace,3167,VIC,Australia,9
4290,Emelen,Bidnall,Male,79,1981-08-05,Systems Administrator IV,Health,Affluent Customer,Yes,11,41,11 Oak Terrace,2026,NSW,Australia,12
4291,Linette,Boman,Female,56,1949-05-20,Account Executive,Financial Services,Affluent Customer,No,11,74,7 Michigan Hill,2076,NSW,Australia,11
